Num;name;categorie;sale_ok;purchase_ok;product_type;internal_ref;list_price;ean13;Christmaes_product;Print_two_face;predecoupe;Developpement;Relief;Paletissation;Pantone;schema d'impression;colis_ean;carton;palette;qty_to_invoice;farde;description;remarque;quality;procure_method;supply_method;standard_price;produce_delay;uom_po_id;description_purchase;state;weight;net_weight;Largeur;Longueur;Grammage;Recompute_grammage;Type_crochet;Print_step;F_pliage1;F_pliage2;sale_delay;produce_delay;uos_id;uos_coeff;sale_description;account_income;account_expense;taxes_id;supplier_taxes_id;code;partner_id;date_obsolete
7057;ET PROCOS 120X180 PRINCESS CAN'T STOP DANC1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 8.5 X 14.8                         ;EB;1;1;product;EBPRO6733;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.043;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7059;ET PROCOS 120X180 FINDING NEMO            1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 8.5 X 14.8                         ;EB;1;1;product;EBPRO7174;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.043;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7061;ET PROCOS 120X180 SPIDERMAN               1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 8.5 X 14.8                         ;EB;1;1;product;EBPRO7784;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.043;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7063;ET PROCOS 120X180 BARBIE 2                1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 8.5 X 14.8                         ;EB;1;1;product;EBPRO7786;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.043;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7065;ET PROCOS 120X180 DISNEY PARTY            1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 8.5 X 14.8                         ;EB;1;1;product;EBPRO9889;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.043;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7067;ET PAP 100X100 BLANC                      1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 14.8 X 28                          ;EB;1;1;product;EBPST10010;;4,00291E+12;0;0;0;;;;;;;;;1;;;5.5CM ECART ENTRE LES 2 ETIQUETTES;;make_to_order;buy;0.1306;;P;ATTENTION LE CODE BARRE DOIT MESURER 3.5CM - CFR COURRIER DU 10.04.09;sellable;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7069;ET PAP 100X120 BLANC                      1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 14.8 X 28                          ;EB;1;1;product;EBPST10012;;4,00291E+12;0;0;0;;;;;;;;;1;;;5.5CM ECART ENTRE LES DEUX ETIQUETTES;;make_to_order;buy;0.1778;;P;ATTENTION LE CODE BARRE DOIT MESURER 3.5CM - CFR COURRIER DU 10.04.09;sellable;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7071;ET PAP 10X100 BLANC                       1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 14.8 X 28                          ;EB;1;1;product;EBPST10100;;4,00291E+12;0;0;0;;;;;;;;;1;;;5.5CM ECART ENTRE LES DEUX ETIQUETTES;;make_to_order;buy;0.1306;;P;ATTENTION LE CODE BARRE DOIT MESURER 3.5CM - CFR COURRIER DU 10.04.09;sellable;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7073;ET PAP 10X120 BLANC                       1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 14.8 X 28                          ;EB;1;1;product;EBPST10120;;4,00291E+12;0;0;0;;;;;;;;;1;;;5.5CM ECART ENTRE LES DEUX ETIQUETTES;;make_to_order;buy;0.1178;;P;ATTENTION LE CODE BARRE DOIT MESURER 3.5CM - CFR COURRIER DU 10.04.09;sellable;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7075;ET PAP 25X100 BLANC                       1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 14.8 X 28                          ;EB;1;1;product;EBPST25100;;4,00291E+12;0;0;0;;;;;;;;;1;;;5.5CM ECART ENTRE LES DEUX ETIQUETTES;;make_to_order;buy;0.1306;;P;ATTENTION LE CODE BARRE DOIT MESURER 3.5CM - CFR COURRIER DU 10.04.09;sellable;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7077;ET PAP 50X100 BLANC                       1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 14.8 X 28                          ;EB;1;1;product;EBPST50100;;4,00291E+12;0;0;0;;;;;;;;;1;;;5.5CM ECART ENTRE LES DEUX ETIQUETTES;;make_to_order;buy;0.1178;;P;ATTENTION LE CODE BARRE DOIT MESURER 3.5CM - CFR COURRIER DU 10.04.09;sellable;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7079;ET PAP 50X0.80 BLANC                      1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 14.8 X 28                          ;EB;1;1;product;EBPST5080;;4,00291E+12;0;0;0;;;;;;;;;1;;;5.5CM ECART ENTRE LES DEUX ETIQUETTES;;make_to_order;buy;0.1178;;P;ATTENTION LE CODE BARRE DOIT MESURER 3.5CM - CFR DU 10.04.09;sellable;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7081;ET PAP 8X1M18 CRISTAL PANACHE             1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 14.8 X 28                          ;EB;1;1;product;EBPSTCRI8;;4,00291E+12;0;0;0;;;;;;;;;1;;;5.5CM ECART ENTRE LES DEUX ETIQUETTES;;make_to_order;buy;0.225;;P;ATTENTION LE CODE BARRE DOIT MESURER 3.5CM - CFR COURRIER DU 10.04.09;sellable;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7083;ET SOD SCANDINA 8X120                     1 COULEUR / AUTOCOLLANTE EN ROULEAU       FORMAT 7,5 X 15                           ;EB;1;1;product;EBSCANDIN;;;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0984;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7085;ET SWAN MILL 120X180 FUCHSIA              1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 8.5 X 14.8                         ;EB;1;1;product;EBSWFUCH;;5,01033E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.043;;P;;sellable;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7087;ET ENG TABLE COLORS 120X10 AQUA BLAU      1 COULEUR / AUTOCOLLANTE EN ROULEAU       ART 7004.700.00043 / FORMAT 7.5X22        ;EB;1;1;product;EBTBCAQUA;;7,61261E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0654;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
7089;ET ENG TABLE COLORS 120X10 BLAU           1 COULEUR / AUTOCOLLANTE EN ROULEAU       ART 7004.700.00040 / FORMAT 7.5X22        ;EB;1;1;product;EBTBCBLEU;;7,61702E+12;0;0;0;;;;;;;;;1;;;NV NR CODE BARRE 07/02;;make_to_order;buy;0.0654;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2002
7091;ET ENG TABLE COLORS 120X10 HELLBLAU       1 COULEUR / AUTOCOLLANTE EN ROULEAU       ART 7004.700.00042 / FORMAT 7.5X22        ;EB;1;1;product;EBTBCCIEL;;7,61703E+12;0;0;0;;;;;;;;;1;;;NOUVEAU CODE BARRE 08/02;;make_to_order;buy;0.0654;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2002
7093;ET ENG TABLE COLORS 120X10 SONNENGELB     1 COULEUR / AUTOCOLLANTE EN ROULEAU       ART 7004.700.00051 / FORMAT 7.5X22        ;EB;1;1;product;EBTBCJAUN;;7,61702E+12;0;0;0;;;;;;;;;1;;;NV CODE BARRE 07/02;;make_to_order;buy;0.0654;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2002
7095;ET ENG TABLE COLORS 120X10 VERT POMME     1 COULEUR / AUTOCOLLANTE EN ROULEAU       ART 7004.700.00061 / FORMAT 7.5X22        ;EB;1;1;product;EBTBCVERT;;7,61261E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0654;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2002
7097;ET ENG TABLE COLORS 120X10 JAGERGRUN      1 COULEUR / AUTOCOLLANTE EN ROULEAU       ART 7004.700.00063 / FORMAT 7.5X22        ;EB;1;1;product;EBTBCVF;;7,61702E+12;0;0;0;;;;;;;;;1;;;NOUVEAU CODE BARRE 07/02;;make_to_order;buy;0.0654;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2002
7099;ET TESCO 118X180 BLANCHE                  1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 8.5 X 14.8                         ;EB;1;1;product;EBTES2652;;5,00044E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.043;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7101;ET TESCO BLANCHE  - 8 X 25CM              SANS IMPRESSION / AUTOCOLLANTE EN ROULEAU FORMAT 8 X 25                             ;EB;1;1;product;EBTESCO;;;0;0;0;;;;;;;;;1;;;BOBINES DE 700 ETIQ;;make_to_order;buy;0.0290;;P;;sellable;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7103;ET FMR U 140X240 BORDEAUX                 1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 4 X 3.5                            ;EC;1;1;product;ECFMRU9381;;3,25622E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0048;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7105;ET FMR U 140X240 VANILLE                  1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 4 X 3.5                            ;EC;1;1;product;ECFMRU9398;;3,25622E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0048;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7107;ET PROCOS 120X180 PRINCESS                1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 4 X 3.5                            ;EC;1;1;product;ECPRO0154;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0048;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7109;ET PROCOS 120X180 WINNIE THE POOH HONEY   1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 4 X 3.5                            ;EC;1;1;product;ECPRO2677;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0048;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7111;ET PROCOS 120X180 TWEETY RED              1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 4 X 3.5                            ;EC;1;1;product;ECPRO5043;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0048;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7113;ET PROCOS 120X180 SMILEY                  1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 4 X 3.5                            ;EC;1;1;product;ECPRO5258;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0048;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7115;ET PROCOS 120X180 MICKEY'S PARTY          1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 4 X 3.5                            ;EC;1;1;product;ECPRO5296;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0048;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7117;ET PROCOS 120X180 WINNIE THE POOH COUNTRY 1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 4 X 3.5                            ;EC;1;1;product;ECPRO5326;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0048;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7119;ET PROCOS 120X180 PRINCESS CAN'T STOP DANC1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 4 X 3.5                            ;EC;1;1;product;ECPRO6736;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0048;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7121;ET PROCOS 120X180 FINDING NEMO            1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 4 X 3.5                            ;EC;1;1;product;ECPRO7177;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0048;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7123;ET PROCOS 120X180 SPIDERMAN               1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 4 X 3.5                            ;EC;1;1;product;ECPRO7787;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0048;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7125;ET PROCOS 120X180 BARBIE 2                1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 4 X 3.5                            ;EC;1;1;product;ECPRO7789;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0048;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7127;ET PROCOS 120X180 DISNEY PARTY            1 COULEUR NOIR / AUTOCOLLANTE EN ROULEAU  FORMAT 4 X 3.5                            ;EC;1;1;product;ECPRO9882;;5,20118E+12;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.0048;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7129;FL PL V BLEU METAL;ED;1;1;product;ED10462;;;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;6.17;;KG;;obsolete;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
7131;DES WT NOIR QUADRI                        ;ED;1;1;product;ED11234;;;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;4.19;;KG;;obsolete;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
7133;FL PL V ARGENT;ED;1;1;product;ED7049;;;0;0;0;;;;;;;;;1;;;1 LITRE = 1.2 KG;;make_to_order;buy;6.72;;KG;;obsolete;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
7135;FL PL V ARGENT DILUE;ED;1;1;product;ED7049D;;;0;0;0;;;;;;;;;1;;;06 KGS D1/;;make_to_order;buy;4.71;;KG;;obsolete;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
7137;DES WT VERNIS QUADRI                      ;ED;1;1;product;ED8723;;;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;4.36;;KG;;obsolete;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
7139;ISOFLEX PRIMER                            ;ED;1;1;product;ED9703;;;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;3.97;;KG;;sellable;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7141;DES WT ROUGE QUADRI                       ;ED;1;1;product;ED9709;;;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;9.64;;KG;;obsolete;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
7143;DES WT JAUNE QUADRI                       ;ED;1;1;product;ED9721;;;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;7.34;;KG;;obsolete;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
7145;DES WT BLEU QUADRI                        ;ED;1;1;product;ED9728;;;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;6.47;;KG;;obsolete;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
7147;COLLE CRODAFIX 27-461                     (SEAUX DE 30 KGS)                         ;ED;1;1;product;EDCRODAFIX;;;0;0;0;;;;;;;;;1;;;POYSOFT / 1 PAL = 475 KG;;make_to_order;buy;2.80;;KG;NE PLUS COMMANDER -> VOIR EDFINDPACK;obsolete;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
7149;EMULSOLl SNI                               NETTOYANT DEGRAISSANT POLYVALENT         (BIDON DE 25 L)                           ;ED;1;1;product;EDEMULSOL;;;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;4.11;;KG;;sellable;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7151;COLLE EUKALIN 1390 VL 500                 ;ED;1;1;product;EDEUKALIN;;;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;2.20;;KG;NE PLUS COMMANDER -> CFR EDEUKVL100;obsolete;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;21/02/2013
7153;"COLLE EUKALIN 1930 VL 100                 VISCOSITE ENTRE 25"" ET 30""                ";ED;1;1;product;EDEUKVL100;;;0;0;0;;;;;;;;;1;;;REMPLACE LA COLLE EDEUKALIN;;make_to_order;buy;2.45;;KG;LIVRAISON EN BIDONS DE 30 KGS;sellable;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7155;COLLE EUKALIN 1390 VL 20                  ;ED;1;1;product;EDEUKVL20;;;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;2.58;;KG;LIVRAISON EN BIDONS DE 31 KGS PAS PLUS DE 2 BIDONS SUPERPOSES;sellable;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7157;COLLE FINDTACK 1400                       ;ED;1;1;product;EDFINDTACK;;;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;2.20;;KG;;obsolete;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
7159;ED VERNIS ANTISTATIQUE                    ;ED;1;1;product;EDWP23400F;;;0;0;0;;;;;;;;;1;;;ANCIENNE REFERENCE = WQ88547 (10.99);;make_to_order;buy;5.24;;KG;05.01.04 : CHANGMT REF FOURNISSEUR ANC REF WP23400F;obsolete;;;;;;0;;;;;;;KG;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;31/12/2007
7161;ET NEUTRES 68X84MM X 2 DE FRONT           AUTOCOLLANTE EN RL DE 2250 - MANDRIN 76MM COLLE PERMANENTE - ENROULEMENT EXTERIEUR  ;EN;1;1;product;EN6884;;;0;0;0;;;;;;;;;1;;;;;make_to_order;buy;0.011;;P;;obsolete;;0.01;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;1/01/2008
7163;ET ALRIK HEDLUND 120X180 CRISTAL NOIR     1 COULEUR / AUTOCOLLANTE EN ROULEAU       FORMAT 7X5.5CM / RECTANGULAIRE            ;EN;1;1;product;ENALRCRNOI;;7,3912E+12;0;0;0;;;;NOIR                                    ;;;;;1;;;;;make_to_order;buy;0.0270;;P;;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7165;ET ALRIK HEDLUND 120X180 CRISTAL ROUGE    1 COULEUR / AUTOCOLLANTE EN ROULEAU       FORMAT 7X8.5CM / RECTANGULAIRE            ;EN;1;1;product;ENALRCRROU;;7,33246E+12;0;0;0;;;;NOIR                                    ;;;;;1;;;;;make_to_order;buy;0.0270;;P;AVRIL 2013 : MODIF DE LA REFERENCE;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7167;ET AMSCAN ASDA 120X180 SILK ARGENT        1 COULEUR+VERNIS/ AUTOCOLLANTE EN ROULEAU FORMAT 70X45MM / RECTANGULAIRE            ;EN;1;1;product;ENAMSASARG;;5,05141E+12;0;0;0;;;;NOIR + VERNIS MAT                       ;;;;;1;;;;;make_to_order;buy;0.0085;;P;NOUVELLE ETIQUETTE;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7169;ET AMSCAN ASDA 120X180 SILK BLANC         1 COULEUR+VERNIS/ AUTOCOLLANTE EN ROULEAU FORMAT 70X45MM / RECTANGULAIRE            ;EN;1;1;product;ENAMSASBLA;;5,05141E+12;0;0;0;;;;NOIR + VERNIS MAT                       ;;;;;1;;;;;make_to_order;buy;0.0085;;P;NOUVELLE ETIQUETTE;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7171;ET AMSCAN ASDA 120X180 SILK CREME         1 COULEUR+VERNIS/ AUTOCOLLANTE EN ROULEAU FORMAT 70X45MM / RECTANGULAIRE            ;EN;1;1;product;ENAMSASCRE;;5,05141E+12;0;0;0;;;;NOIR + VERNIS MAT                       ;;;;;1;;;;;make_to_order;buy;0.0085;;P;NOUVELLE ETIQUETTE;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7173;ET AMSCAN ASDA 120X180 SILK OR            1 COULEUR+VERNIS/ AUTOCOLLANTE EN ROULEAU FORMAT 70X45MM / RECTANGULAIRE            ;EN;1;1;product;ENAMSASOR;;5,05141E+12;0;0;0;;;;NOIR + VERNIS MAT                       ;;;;;1;;;;;make_to_order;buy;0.0085;;P;NOUVELLE ETIQUETTE;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7175;ET AMSCAN ASDA 120X180 SILK ROUGE         1 COULEUR+VERNIS/ AUTOCOLLANTE EN ROULEAU FORMAT 70X45MM / RECTANGULAIRE            ;EN;1;1;product;ENAMSASROU;;5,05141E+12;0;0;0;;;;NOIR + VERNIS MAT                       ;;;;;1;;;;;make_to_order;buy;0.0085;;P;NOUVELLE ETIQUETTE;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7177;ET AMSCAN SILK 90*90CM BLEU               3 COULEURS / AUTOCOLLANTE EN ROULEAU      FORMAT 70X85                              ;EN;1;1;product;ENAMSBL90;;13051308308;0;0;0;;;;NOIR - ROUGE 186C - BLEU 280C           ;;;;;1;;;;;make_to_order;buy;0.0655;;P;;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7179;ET AMSCAN SILK 90*90CM BURGUNDY           3 COULEURS / AUTOCOLLANTE EN ROULEAU      FORMAT 70X85                              ;EN;1;1;product;ENAMSBU90;;13051308315;0;0;0;;;;NOIR - ROUGE 186C - BLEU 280C           ;;;;;1;;;;;make_to_order;buy;0.0655;;P;;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7181;ET AMSCAN SILK 120*180CM BUTTERFLY        1 COULEUR / AUTOCOLLANTE EN ROULEAU       FORMAT 55X45MM / RECTANGULAIRE            ;EN;1;1;product;ENAMSBUTTE;;48419976974;0;0;0;;;;NOIR                                    ;;;;;1;;;;;make_to_order;buy;0.010;;P;;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7183;ET AMSCAN SILK 90*90CM CATERERS BLEU      2 COULEURS / AUTOCOLLANTE EN ROULEAU      FORMAT 85X70MM / RECTANGULAIRE            ;EN;1;1;product;ENAMSCKBL9;;5,01367E+12;0;0;0;;;;REFLEX BLUE C - CYAN C                  ;;;;;1;;;;;make_to_order;buy;0.0543;;P;;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7185;ET AMSCAN SILK 90*90CM CATERERS BURGUNDY  2 COULEURS / AUTOCOLLANTE EN ROULEAU      FORMAT 85X70MM / RECTANGULAIRE            ;EN;1;1;product;ENAMSCKBU9;;5,01367E+12;0;0;0;;;;REFLEX BLUE C - CYAN C                  ;;;;;1;;;;;make_to_order;buy;0.0543;;P;;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7187;ET AMSCAN SILK 90*90CM CATERERS CREME     2 COULEURS / AUTOCOLLANTE EN ROULEAU      FORMAT 85X70MM / RECTANGULAIRE            ;EN;1;1;product;ENAMSCKCR9;;5,01367E+12;0;0;0;;;;REFLEX BLUE C - CYAN C                  ;;;;;1;;;;;make_to_order;buy;0.0543;;P;;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7189;ET AMSCAN SILK 90*90CM CATERERS VERT      2 COULEURS / AUTOCOLLANTE EN ROULEAU      FORMAT 85X70MM / RECTANGULAIRE            ;EN;1;1;product;ENAMSCKGR9;;5,01367E+12;0;0;0;;;;REFLEX BLUE C - CYAN C                  ;;;;;1;;;;;make_to_order;buy;0.0543;;P;;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
7191;ET AMSCAN SILK 90*90CM CATERERS PECHE     2 COULEURS / AUTOCOLLANTE EN ROULEAU      FORMAT 85X70MM / RECTANGULAIRE            ;EN;1;1;product;ENAMSCKPE9;;5,01367E+12;0;0;0;;;;REFLEX BLUE C - CYAN C                  ;;;;;1;;;;;make_to_order;buy;0.0543;;P;;sellable;;;;;;0;;;;;;;P;;;;;VAT-OUT-21-S;VAT-OUT-21-S;;;
